"","proyecto","folioviv","foliohog","numren","ent","parentesco","edad","sexo","edo_civ","habl_ind","asis_esc","años_escolaridad","pea","c_ocupa","sector_act","subordinado","independiente","trab_formal","preslab","jub","dhind_cy","dhind_parent","ic_rezedu","ic_asalud","ic_segsoc","ic_cv","ic_sbv","ic_ali","i_privacion","ictpc","plb_m","plb","cuadrantes","rururb","factor","upm","est_dis","tam_loc","ubica_geo","mun","idD"
"733","2","111190","0","07","11","609",3,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,1,1,1,0,0,4,2256.09468026941,0,0,3,0,510,"32180","1122",2,"11041","041","11041"
"734","2","111192","0","01","11","101",62,1,2,0,2,0,1,1,2,1,0,NA,0,0,0,0,1,1,1,1,0,0,4,671.677764229123,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"735","2","111192","0","02","11","201",59,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,1,0,0,4,671.677764229123,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"736","2","111192","0","03","11","301",32,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,0,1,1,1,0,0,3,671.677764229123,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"737","2","111192","0","04","11","301",28,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,1,1,1,1,0,0,4,671.677764229123,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"738","2","111192","0","05","11","301",25,0,6,0,2,6,1,1,2,1,0,NA,0,0,0,0,1,1,1,1,0,0,4,671.677764229123,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"739","2","111192","0","06","11","301",22,0,6,0,2,6,1,3,3,1,0,NA,0,0,0,0,1,1,1,1,0,0,4,671.677764229123,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"740","2","111192","1","01","11","101",30,1,2,0,2,6,1,3,2,1,0,NA,0,0,0,0,0,1,1,1,0,0,3,1022.18199596101,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"741","2","111192","1","02","11","201",30,0,2,0,2,9,1,3,3,1,0,NA,0,0,0,0,0,1,1,1,0,0,3,1022.18199596101,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"742","2","111192","1","03","11","301",11,1,NA,0,1,4,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,1,0,0,3,1022.18199596101,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"743","2","111192","1","04","11","301",9,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,1,0,0,3,1022.18199596101,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"744","2","111192","1","05","11","301",5,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,1,0,0,3,1022.18199596101,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"745","2","111193","0","01","11","101",56,0,5,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,1,1,1,5,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"746","2","111193","0","02","11","301",31,0,3,0,2,9,1,3,2,1,0,NA,0,0,0,0,0,1,1,1,1,1,5,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"747","2","111193","0","03","11","301",25,1,6,0,2,9,1,2,2,1,0,NA,0,0,0,0,0,1,1,1,1,1,5,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"748","2","111193","0","04","11","609",10,1,NA,0,1,4,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,1,1,1,5,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"749","2","111193","0","05","11","609",8,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,1,1,1,5,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"750","2","111193","0","06","11","609",7,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,1,1,1,5,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"751","2","111193","0","07","11","609",3,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,1,1,1,1,1,6,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"752","2","111193","0","08","11","609",0,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,1,1,1,5,993.766402504843,0,1,2,0,510,"32180","1122",2,"11041","041","11041"
"753","2","111194","0","01","11","101",38,1,2,0,2,0,1,4,3,1,0,NA,0,0,0,0,1,0,1,1,1,1,5,316.686779632737,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"754","2","111194","0","02","11","201",40,0,2,0,2,1,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,1,1,1,5,316.686779632737,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"755","2","111194","0","03","11","301",18,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,1,0,1,1,1,1,5,316.686779632737,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"756","2","111194","0","04","11","301",15,0,6,0,2,6,4,7,6,NA,NA,5,NA,0,0,0,1,0,1,1,1,1,5,316.686779632737,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"757","2","111194","0","05","11","301",11,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,1,4,316.686779632737,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"758","2","111194","0","06","11","301",9,0,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,1,4,316.686779632737,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"759","2","111194","0","07","11","301",4,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,0,1,1,1,1,5,316.686779632737,1,1,1,0,510,"32180","1122",2,"11041","041","11041"
"760","2","111195","0","01","11","101",50,1,2,0,2,3,1,3,1,1,0,NA,0,0,0,0,1,0,1,1,1,1,5,649.642277444083,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"761","2","111195","0","02","11","201",49,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,1,1,1,5,649.642277444083,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"762","2","111195","0","03","11","301",26,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,1,1,1,1,1,1,6,649.642277444083,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"763","2","111195","0","04","11","301",21,0,6,0,2,5,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,1,1,1,6,649.642277444083,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"764","2","111195","0","05","11","301",19,1,6,0,2,6,2,5,4,NA,NA,3,NA,0,0,0,1,1,1,1,1,1,6,649.642277444083,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"765","2","111195","0","06","11","301",11,0,NA,0,1,4,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,1,4,649.642277444083,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"766","2","111196","0","01","11","101",39,1,2,0,2,6,1,3,1,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,758.934114668119,1,1,2,0,433,"32980","1131",3,"11042","042","11042"
"767","2","111196","0","02","11","201",35,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,0,0,2,758.934114668119,1,1,2,0,433,"32980","1131",3,"11042","042","11042"
"768","2","111196","0","03","11","301",9,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,758.934114668119,1,1,2,0,433,"32980","1131",3,"11042","042","11042"
"769","2","111196","0","04","11","301",4,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,0,1,0,0,0,2,758.934114668119,1,1,2,0,433,"32980","1131",3,"11042","042","11042"
"770","2","111197","0","01","11","101",50,0,2,0,2,3,1,1,1,0,1,NA,0,0,0,0,1,0,1,0,0,0,2,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"771","2","111197","0","02","11","301",16,1,6,0,1,7,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"772","2","111197","0","03","11","301",29,1,2,0,2,9,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"773","2","111197","0","04","11","617",27,0,2,0,2,4,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,0,2,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"774","2","111197","0","05","11","609",11,1,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"775","2","111197","0","06","11","609",0,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"776","2","111197","0","07","11","617",21,1,2,0,2,12,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"777","2","111197","0","08","11","301",21,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"778","2","111197","0","09","11","609",3,0,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,0,1,0,0,0,2,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"779","2","111197","0","10","11","617",26,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"780","2","111197","0","11","11","609",1,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1215.86480081296,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"781","2","111198","0","01","11","101",33,1,2,0,2,6,1,3,1,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1299.93058636829,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"782","2","111198","0","02","11","201",32,0,2,0,2,6,1,3,1,1,0,NA,0,0,0,0,0,1,1,0,0,0,2,1299.93058636829,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"783","2","111198","0","03","11","301",15,0,6,0,2,9,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,1299.93058636829,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"784","2","111198","0","04","11","301",8,1,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,0,0,2,1299.93058636829,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"785","2","111199","0","01","11","101",51,1,2,0,2,3,1,3,1,1,0,NA,0,0,0,0,1,0,1,1,1,0,4,659.472519437671,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"786","2","111199","0","02","11","201",48,0,2,0,2,5,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,1,1,0,4,659.472519437671,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"787","2","111199","0","03","11","301",28,0,6,0,2,6,1,3,1,1,0,NA,0,0,0,0,1,0,1,1,1,0,4,659.472519437671,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"788","2","111200","0","01","11","101",69,1,2,0,2,3,1,3,3,0,1,2,NA,0,0,0,1,0,0,0,0,0,1,1990.59004270449,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"789","2","111200","0","02","11","201",68,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,1,0,1,0,0,0,0,0,1,1990.59004270449,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"790","2","111201","0","01","11","101",37,1,2,0,2,6,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,0,1,2,704.316481857993,1,1,2,0,433,"32980","1131",3,"11042","042","11042"
"791","2","111201","0","02","11","201",35,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,0,1,3,704.316481857993,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"792","2","111201","0","03","11","601",64,1,2,0,2,0,2,5,4,NA,NA,3,NA,0,0,0,1,0,1,0,0,1,3,704.316481857993,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"793","2","111201","0","04","11","601",70,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,0,1,2,704.316481857993,1,1,2,0,433,"32980","1131",3,"11042","042","11042"
"794","2","111201","0","05","11","301",10,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,1,2,704.316481857993,1,1,2,0,433,"32980","1131",3,"11042","042","11042"
"795","2","111202","0","01","11","101",37,0,2,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,1,3,1406.49833497285,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"796","2","111202","0","02","11","301",16,1,6,0,2,9,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,1,1,3,1406.49833497285,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"797","2","111202","0","03","11","301",6,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,1406.49833497285,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"798","2","111203","0","01","11","101",32,1,2,0,2,6,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,1,1,3,509.680475076846,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"799","2","111203","0","02","11","201",26,0,2,0,2,4,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,1,4,509.680475076846,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"800","2","111203","0","03","11","301",9,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,509.680475076846,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"801","2","111203","0","04","11","301",7,0,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,1,3,509.680475076846,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"802","2","111203","0","05","11","301",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,1,1,4,509.680475076846,1,1,1,0,433,"32980","1131",3,"11042","042","11042"
"803","2","111204","0","01","11","101",60,1,6,0,2,9,1,3,3,0,1,2,NA,0,0,0,0,1,1,0,1,0,3,1307.12560694404,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"804","2","111204","0","02","11","603",63,0,6,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,1,0,3,1307.12560694404,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"805","2","111204","0","03","11","603",57,0,6,0,2,9,1,1,2,1,0,NA,0,0,0,0,0,1,1,0,1,0,3,1307.12560694404,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"806","2","111204","0","04","11","603",48,0,6,0,2,6,3,6,5,NA,NA,4,NA,0,0,0,0,1,1,0,1,0,3,1307.12560694404,0,1,2,0,433,"32980","1131",3,"11042","042","11042"
"807","2","111205","0","01","11","101",46,1,2,0,2,6,1,3,3,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,1306.93403750021,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"808","2","111205","0","02","11","201",47,0,2,0,2,3,1,3,3,1,0,NA,0,0,0,0,1,0,1,0,0,0,2,1306.93403750021,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"809","2","111205","0","03","11","301",28,1,2,0,2,9,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1306.93403750021,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"810","2","111205","0","04","11","617",27,0,2,0,2,9,1,3,3,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,1306.93403750021,0,1,4,0,452,"32270","1122",2,"11044","044","11044"
"811","2","111205","0","05","11","301",11,1,NA,0,1,5,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1306.93403750021,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"812","2","111205","0","06","11","301",7,0,NA,0,1,1,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,1306.93403750021,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"813","2","111206","0","01","11","101",71,0,2,0,2,0,3,6,5,NA,NA,4,NA,1,0,0,1,0,0,0,0,1,2,1376.52436496186,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"814","2","111206","0","02","11","201",59,1,2,0,2,0,1,3,3,0,1,NA,0,0,1,0,1,0,0,0,0,1,2,1376.52436496186,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"815","2","111206","0","03","11","617",32,1,2,0,2,9,1,1,3,1,0,NA,0,0,0,0,0,1,1,0,0,1,3,1376.52436496186,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"816","2","111206","0","04","11","301",31,0,2,0,2,12,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1376.52436496186,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"817","2","111206","0","05","11","609",11,1,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,1,1,1376.52436496186,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"818","2","111206","0","06","11","609",3,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,0,1,1,1,0,0,1,4,1376.52436496186,0,1,2,0,452,"32270","1122",2,"11044","044","11044"
"819","2","111207","0","01","11","101",47,1,2,0,2,12,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16979.0444302658,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"820","2","111207","0","02","11","201",47,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,1,0,0,0,0,0,0,0,0,16979.0444302658,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"821","2","111207","0","03","11","301",15,1,6,0,1,9,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,16979.0444302658,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"822","2","111208","0","01","11","101",49,1,2,0,2,13,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2779.97790006564,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"823","2","111208","0","02","11","201",43,0,2,0,2,9,1,3,3,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,2779.97790006564,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"824","2","111208","0","03","11","301",22,1,6,0,1,12,3,6,5,NA,NA,4,NA,0,0,1,0,0,0,0,0,0,0,2779.97790006564,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"825","2","111208","0","04","11","301",21,0,6,0,1,13,3,6,5,NA,NA,4,NA,0,0,1,0,0,0,0,0,0,0,2779.97790006564,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"826","2","111208","0","05","11","615",65,0,5,0,2,9,1,3,3,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,2779.97790006564,0,0,3,0,452,"32270","1122",2,"11044","044","11044"
"827","2","111209","0","01","11","101",46,1,2,0,2,9,1,1,2,0,1,NA,0,0,0,0,0,0,1,0,0,0,1,2609.43400245171,0,0,3,0,452,"32270","1122",2,"11044","044","11044"
"828","2","111209","0","02","11","201",45,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,0,0,1,2609.43400245171,0,0,3,0,452,"32270","1122",2,"11044","044","11044"
"829","2","111209","0","03","11","301",26,1,2,0,2,9,1,4,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2609.43400245171,0,0,3,0,452,"32270","1122",2,"11044","044","11044"
"830","2","111209","0","04","11","617",24,0,2,0,2,9,1,3,3,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,2609.43400245171,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"831","2","111209","0","05","11","301",16,1,6,0,2,9,1,3,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,1,2609.43400245171,0,0,3,0,452,"32270","1122",2,"11044","044","11044"
"832","2","111209","0","06","11","301",9,1,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,0,0,1,2609.43400245171,0,0,3,0,452,"32270","1122",2,"11044","044","11044"
"833","2","111209","0","07","11","609",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,1,0,0,0,0,0,0,0,2609.43400245171,0,0,5,0,452,"32270","1122",2,"11044","044","11044"
"834","2","111209","0","08","11","609",3,1,NA,0,2,0,4,7,6,NA,NA,5,NA,0,0,1,1,0,0,0,0,0,1,2609.43400245171,0,0,3,0,452,"32270","1122",2,"11044","044","11044"
"835","2","111210","0","01","11","101",45,1,2,0,2,4,1,1,1,0,1,NA,0,0,0,0,1,0,1,1,1,0,4,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"836","2","111210","0","02","11","201",41,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,1,1,0,4,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"837","2","111210","0","03","11","301",20,1,6,0,2,9,1,1,1,0,0,NA,0,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"838","2","111210","0","04","11","301",18,1,6,0,2,9,1,1,1,0,0,NA,0,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"839","2","111210","0","05","11","301",16,1,6,0,1,10,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"840","2","111210","0","06","11","301",14,0,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"841","2","111210","0","07","11","301",15,1,6,0,1,8,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"842","2","111210","0","08","11","301",12,0,6,0,1,4,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"843","2","111210","0","09","11","301",9,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"844","2","111210","0","10","11","301",8,0,NA,0,1,2,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"845","2","111210","0","11","11","301",6,0,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"846","2","111210","0","12","11","301",5,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,1,1,0,3,279.939445584292,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"847","2","111211","0","01","11","101",82,1,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,1,0,2,663.139712077432,1,1,2,1,315,"32910","1141",4,"11045","045","11045"
"848","2","111211","0","02","11","201",80,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,1,0,2,663.139712077432,1,1,2,1,315,"32910","1141",4,"11045","045","11045"
"849","2","111212","0","01","11","101",52,1,2,0,2,2,1,3,2,1,0,NA,0,0,0,0,1,0,1,0,1,0,3,670.087522891167,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"850","2","111212","0","02","11","201",32,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,0,2,670.087522891167,1,1,2,1,315,"32910","1141",4,"11045","045","11045"
"851","2","111212","0","03","11","301",8,0,NA,0,1,3,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,670.087522891167,1,1,2,1,315,"32910","1141",4,"11045","045","11045"
"852","2","111212","0","04","11","301",6,1,NA,0,1,0,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,670.087522891167,1,1,2,1,315,"32910","1141",4,"11045","045","11045"
"853","2","111212","0","05","11","301",2,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,670.087522891167,1,1,2,1,315,"32910","1141",4,"11045","045","11045"
"854","2","111212","0","06","11","301",2,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,670.087522891167,1,1,2,1,315,"32910","1141",4,"11045","045","11045"
"855","2","111213","0","01","11","101",28,1,2,0,2,9,1,3,1,1,0,NA,0,0,0,0,0,0,1,0,1,0,2,1624.73817166203,0,0,3,1,315,"32910","1141",4,"11045","045","11045"
"856","2","111213","0","02","11","201",23,0,2,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,0,1,0,2,1624.73817166203,0,0,3,1,315,"32910","1141",4,"11045","045","11045"
"857","2","111213","0","03","11","301",1,1,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,1624.73817166203,0,0,3,1,315,"32910","1141",4,"11045","045","11045"
"858","2","111213","0","04","11","301",0,0,NA,NA,NA,NA,4,7,6,NA,NA,5,NA,0,0,0,0,1,1,0,1,0,3,1624.73817166203,0,0,3,1,315,"32910","1141",4,"11045","045","11045"
"859","2","111214","0","01","11","102",76,0,5,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,0,0,0,1,1,3,902.013466885211,0,1,2,1,315,"32910","1141",4,"11045","045","11045"
"860","2","111215","0","01","11","101",46,0,2,0,2,3,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,958.87826617998,0,1,2,1,315,"32910","1141",4,"11045","045","11045"
"861","2","111215","0","02","11","301",17,0,6,0,1,8,3,6,5,NA,NA,4,NA,0,0,0,1,0,1,0,1,0,3,958.87826617998,0,1,2,1,315,"32910","1141",4,"11045","045","11045"
"862","2","111215","0","03","11","301",15,1,6,0,2,9,4,7,6,NA,NA,5,0,0,0,0,0,0,1,0,1,0,2,958.87826617998,0,1,2,1,315,"32910","1141",4,"11045","045","11045"
"863","2","111215","0","04","11","301",14,0,6,0,1,7,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,958.87826617998,0,1,2,1,315,"32910","1141",4,"11045","045","11045"
"864","2","111215","0","05","11","301",12,1,6,0,1,6,4,7,6,NA,NA,5,NA,0,0,0,0,0,1,0,1,0,2,958.87826617998,0,1,2,1,315,"32910","1141",4,"11045","045","11045"
"865","2","111216","0","01","11","101",56,1,2,0,2,0,1,1,1,0,1,2,NA,0,0,0,1,1,1,1,1,1,6,386.770495928062,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"866","2","111216","0","02","11","201",53,0,2,0,2,0,3,6,5,NA,NA,4,NA,0,0,0,1,1,1,1,1,1,6,386.770495928062,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"867","2","111216","0","03","11","301",20,0,6,0,2,9,3,6,5,NA,NA,4,NA,0,0,0,0,0,1,1,1,1,4,386.770495928062,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
"868","2","111216","0","04","11","301",14,0,6,0,2,6,4,7,6,NA,NA,5,NA,0,0,0,1,1,1,1,1,1,6,386.770495928062,1,1,1,1,315,"32910","1141",4,"11045","045","11045"
